Index1,Index2,User1,User2,Tweet1,Tweet2
4400,29886,Franrechazo,rcastillomurill, fernando_atria que hdp, fernando_atria muy bien
4400,30144,Franrechazo,Zoyer79553044, fernando_atria que hdp, fernando_atria mentiroso 
4400,30026,Franrechazo,5_leigh, fernando_atria que hdp, fernando_atria yo rechazo 
4400,30283,Franrechazo,MaldonadoSumar, fernando_atria que hdp, fernando_atria pobre y triste weon
4400,13265,Franrechazo,camilor32968098, fernando_atria que hdp, fernando_atria men tirosooooo 
4400,30681,Franrechazo,wall_dix, fernando_atria que hdp, fernando_atria y un pas dividido cueck 
4400,6234,Franrechazo,MagalyC82639621, fernando_atria que hdp, fernando_atria 
4400,15066,Franrechazo,rodrigosobarzo, fernando_atria que hdp, fernando_atria 2 
4400,41568,Franrechazo,Academica2021, fernando_atria que hdp,no a fernando_atria qu cobarda harvey
4400,17889,Franrechazo,pichychi, fernando_atria que hdp, a_ferppr fernando_atria nadie 
4400,30433,Franrechazo,Eduard_stone1, fernando_atria que hdp, fernando_atria de derecha 
4400,29801,Franrechazo,jpbustamantev, fernando_atria que hdp, fernando_atria y 
4400,13173,Franrechazo,VMREBOSS, fernando_atria que hdp, fernando_atria falacia
4400,29818,Franrechazo,FrancicoFiguer1, fernando_atria que hdp, fernando_atria rata
4400,35708,Franrechazo,MoragaQ, fernando_atria que hdp, javiarce fernando_atria 
4406,21790,pgodoyl,Karlgelan45_, fernando_atria el piatria, fernando_atria el piatas don fernando arsnico atria 
4413,14856,FernandoLledo2,Pefez5, fernando_atria rechazoporchile, fernando_atria rechazo
4413,14914,FernandoLledo2,LOLE2412, fernando_atria rechazoporchile, fernando_atria rechazo 
4442,4482,mauro_martinez7,TeliasKetty, tere_marinovic 0, tere_marinovic
4442,7619,mauro_martinez7,Rol_TS, tere_marinovic 0, tere_marinovic 5
4442,20613,mauro_martinez7,Fernand91987914, tere_marinovic 0, tere_marinovic rt
4442,20645,mauro_martinez7,CapoViera, tere_marinovic 0, tere_marinovic genial
4442,28520,mauro_martinez7,AndamiosPuchin2, tere_marinovic 0, tere_marinovic te amo
4442,17801,mauro_martinez7,CartagoAnibal, tere_marinovic 0, tere_marinovic exacto 
4442,20682,mauro_martinez7,elsonnnnnnn, tere_marinovic 0, tere_marinovic es izkia 
4442,43885,mauro_martinez7,WALESOPHIA2, tere_marinovic 0, tere_marinovic obvio
4442,13166,mauro_martinez7,spike54814307, tere_marinovic 0, tere_marinovic exacto
4442,43854,mauro_martinez7,flodiaz_mu, tere_marinovic 0, tere_marinovic cdr
4442,20632,mauro_martinez7,CamiloUribeP, tere_marinovic 0, tere_marinovic burra
4442,10910,mauro_martinez7,marco_bertol, tere_marinovic 0, tere_marinovic bien 
4482,20613,TeliasKetty,Fernand91987914, tere_marinovic, tere_marinovic rt
4482,24711,TeliasKetty,hgamboav, tere_marinovic, tere_marinovic uyyyy
4482,29974,TeliasKetty,Monthesalpha, tere_marinovic, tere_marinovic master 
4482,20633,TeliasKetty,caaoosschileno, tere_marinovic, tere_marinovic amen 
4482,10910,TeliasKetty,marco_bertol, tere_marinovic, tere_marinovic bien 
4482,10915,TeliasKetty,Glory_anne_81, tere_marinovic, tere_marinovic no 
4482,20645,TeliasKetty,CapoViera, tere_marinovic, tere_marinovic genial
4482,17721,TeliasKetty,pichychi, tere_marinovic, tere_marinovic idola
4482,17722,TeliasKetty,Ricardi46867045, tere_marinovic, tere_marinovic slo
4482,7619,TeliasKetty,Rol_TS, tere_marinovic, tere_marinovic 5
4482,30151,TeliasKetty,MalinconiMario, tere_marinovic, tere_marinovic grrrrrrrrrr 
4482,29925,TeliasKetty,BienTwitero, tere_marinovic, tere_marinovic idola 
4482,42621,TeliasKetty,adrianaW1983, tere_marinovic, tere_marinovic kiko 
4484,14885,CarlosD25575749,justsayingikno, tere_marinovic jajaja fatality, tere_marinovic jajajajaj
4484,17989,CarlosD25575749,sandragamerre, tere_marinovic jajaja fatality, tere_marinovic jajajaja 
4484,35628,CarlosD25575749,Hctor90440154, tere_marinovic jajaja fatality, tere_marinovic jajajajaja
4484,30869,CarlosD25575749,ceciliana1655, tere_marinovic jajaja fatality, tere_marinovic jajaja jajaja 
4484,14875,CarlosD25575749,reusew, tere_marinovic jajaja fatality, tere_marinovic jajajaja
4484,14938,CarlosD25575749,HecktTito, tere_marinovic jajaja fatality, tere_marinovic jajajajajajaj
4484,36127,CarlosD25575749,ab3644a689954fb, tere_marinovic jajaja fatality, tere_marinovic jajajajaja 
4485,24740,EchoOscar11,Raquelarre79, tere_marinovic jajaja jajaja vcl, tere_marinovic jajajajja
4485,17989,EchoOscar11,sandragamerre, tere_marinovic jajaja jajaja vcl, tere_marinovic jajajaja 
4485,14885,EchoOscar11,justsayingikno, tere_marinovic jajaja jajaja vcl, tere_marinovic jajajajaj
4485,35628,EchoOscar11,Hctor90440154, tere_marinovic jajaja jajaja vcl, tere_marinovic jajajajaja
4485,18068,EchoOscar11,Soyunalias, tere_marinovic jajaja jajaja vcl, tere_marinovic jajjajajajajjajajjajjaja
4485,30869,EchoOscar11,ceciliana1655, tere_marinovic jajaja jajaja vcl, tere_marinovic jajaja jajaja 
4485,14875,EchoOscar11,reusew, tere_marinovic jajaja jajaja vcl, tere_marinovic jajajaja
4485,14938,EchoOscar11,HecktTito, tere_marinovic jajaja jajaja vcl, tere_marinovic jajajajajajaj
4485,36127,EchoOscar11,ab3644a689954fb, tere_marinovic jajaja jajaja vcl, tere_marinovic jajajajaja 
4506,7671,lamoreno1949,Alessa_Sophia21, tere_marinovic youtube , tere_marinovic y eso 
4506,35533,lamoreno1949,YadanYsilva, tere_marinovic youtube , tere_marinovic y bo
4506,28529,lamoreno1949,Dennisse_Rodrig, tere_marinovic youtube , tere_marinovic youtube secaaaaa 
4506,28531,lamoreno1949,Joanncifuentes, tere_marinovic youtube , tere_marinovic youtube seca 
4506,20949,lamoreno1949,CSarouno, tere_marinovic youtube , tere_marinovic youtube a su orden 
4506,28565,lamoreno1949,juansoren, tere_marinovic youtube , tere_marinovic youtube nica 
4506,7765,lamoreno1949,CamiloUribeP, tere_marinovic youtube , tere_marinovic youtube burra
4506,4507,lamoreno1949,Nicogollo420, tere_marinovic youtube , tere_marinovic youtube jakajakajajajaj
4507,7765,Nicogollo420,CamiloUribeP, tere_marinovic youtube jakajakajajajaj, tere_marinovic youtube burra
4556,4559,Cristia71782989,CanataSimon, constituyentefa labeasanchez jaime_bassa rechazo , constituyentefa labeasanchez jaime_bassa falaz
4556,4560,Cristia71782989,JPeley, constituyentefa labeasanchez jaime_bassa rechazo , constituyentefa labeasanchez jaime_bassa muy bien 
4556,4561,Cristia71782989,Leonahot41, constituyentefa labeasanchez jaime_bassa rechazo , constituyentefa labeasanchez jaime_bassa yo apruebo 
4556,12022,Cristia71782989,CamiRT7, constituyentefa labeasanchez jaime_bassa rechazo , fmercada constituyentefa labeasanchez jaime_bassa 
4559,4560,CanataSimon,JPeley, constituyentefa labeasanchez jaime_bassa falaz, constituyentefa labeasanchez jaime_bassa muy bien 
4559,4561,CanataSimon,Leonahot41, constituyentefa labeasanchez jaime_bassa falaz, constituyentefa labeasanchez jaime_bassa yo apruebo 
4559,12022,CanataSimon,CamiRT7, constituyentefa labeasanchez jaime_bassa falaz, fmercada constituyentefa labeasanchez jaime_bassa 
4560,4561,JPeley,Leonahot41, constituyentefa labeasanchez jaime_bassa muy bien , constituyentefa labeasanchez jaime_bassa yo apruebo 
4560,12022,JPeley,CamiRT7, constituyentefa labeasanchez jaime_bassa muy bien , fmercada constituyentefa labeasanchez jaime_bassa 
4561,12022,Leonahot41,CamiRT7, constituyentefa labeasanchez jaime_bassa yo apruebo , fmercada constituyentefa labeasanchez jaime_bassa 
4619,12125,Jfdez1982,Andrescta4, rafaeltorrebl18 joseantoniokast tere_marinovic 100 de acuerdo, rafaeltorrebl18 joseantoniokast tere_marinovic 1000 por ciento de acuerdo
4631,12213,rosversol21,RDLCMELIPILLA, sonjitarockstar rechazoelmamarracho rechazodesalida, rechazo rechazoelmamarracho rechazopopular rechazodesalida rechazoporchile
4685,32168,Coyoncho,JaimeVanPilsen, mcubillossigall gabrielboric yo apruebo , mcubillossigall gabrielboric maravilloso apruebo 
4685,30802,Coyoncho,jl_lopezv, mcubillossigall gabrielboric yo apruebo , mcubillossigall gabrielboric crtala 
4685,24946,Coyoncho,Jottitta, mcubillossigall gabrielboric yo apruebo , mcubillossigall gabrielboric y bosnia
4685,15230,Coyoncho,fermontoyag, mcubillossigall gabrielboric yo apruebo , mcubillossigall gabrielboric 
4685,24863,Coyoncho,vitosca, mcubillossigall gabrielboric yo apruebo , mcubillossigall gabrielboric yes
4688,44128,Choly01491035,VictorF40868938, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric fome
4688,25029,Choly01491035,todoelrato, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric aweona 
4688,25182,Choly01491035,MnunezMega, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric salud por eso 
4688,31370,Choly01491035,mjosepizarro, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric sigue llorando vieja qla
4688,42923,Choly01491035,ZoroRoronoa___, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric ya ya ya llora ms
4688,15375,Choly01491035,uBartolinox, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric cllate vieja qlia
4688,43000,Choly01491035,romanapaz_j, mcubillossigall gabrielboric y los 2 3 , marylen61 mcubillossigall gabrielboric 
4688,44955,Choly01491035,Pensado42000672, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric tonta y estupida
4688,15230,Choly01491035,fermontoyag, mcubillossigall gabrielboric y los 2 3 , mcubillossigall gabrielboric 
4694,44128,FerBVMC,VictorF40868938, mcubillossigall gabrielboric lagos, mcubillossigall gabrielboric fome
4694,42918,FerBVMC,barbaritapinky, mcubillossigall gabrielboric lagos, mcubillossigall gabrielboric ridicula 
4694,43438,FerBVMC,eduardocaceresm, mcubillossigall gabrielboric lagos, felipescu mcubillossigall gabrielboric 
4694,15154,FerBVMC,cc4ho, mcubillossigall gabrielboric lagos, mcubillossigall gabrielboric payasooooo
4694,44186,FerBVMC,jcvargasn, mcubillossigall gabrielboric lagos, mcubillossigall gabrielboric las patitas
4694,15230,FerBVMC,fermontoyag, mcubillossigall gabrielboric lagos, mcubillossigall gabrielboric 
4694,24863,FerBVMC,vitosca, mcubillossigall gabrielboric lagos, mcubillossigall gabrielboric yes
4697,4700,ODRACIR58803663,AboitizJuan, paz_charpentier tere_marinovic convencioncl chuuuuu , paz_charpentier tere_marinovic convencioncl a mi me gustaria saber cuanto se le paga a ese experto por esa valiosa intervencin 
4705,34917,alexismendezc,MGIANCA,fuerte ,fuerte
4706,4856,PamelaO62005744,popper2011,rechazo, rechazo
4717,4751,cnavarretec,Jotamanzor,es verdad , es verdad 
4723,41120,Budspencerbigb1,franciscoja1973,absolutamente , absolutamente 
4723,4768,Budspencerbigb1,marcelalealrod1,absolutamente ,absolutamente si 
4726,13012,cesarciffo,JosAmorDeLaPat1,muy de acuerdo , de acuerdo
4726,7415,cesarciffo,Isacar76265142,muy de acuerdo ,muy de acuerdo
4740,35016,ARetamalZ,Paola_Tuchie,totalmente de acuerdo ,totalmente de acuerdo
4742,35363,hmanriquezmoya,sorelycor, wena ,wena 
4762,13039,Elmas2011Angel,dzv_cl,el fascismo de izquierda rt,el fascismo es de izquierda 
4768,41120,marcelalealrod1,franciscoja1973,absolutamente si , absolutamente 
4779,41132,jacquio2020,acvul,asqueroso ,asqueroso
4779,24483,jacquio2020,manchuspanchus,asqueroso ,asqueroso escoria 
4856,29788,popper2011,huinka2000, rechazo, rechazo 
4858,9917,siconauta,aliro2150vldv, yoapruebo,apruebo
4863,43246,pedrogallardov,riquelme4_irma, tiapikachu , tiapikachu bravo 
4866,15113,jpbustamantev,Eli_Cave_Canem, ignacioachurra no, ignacioachurra ooooooooooooooooooooh 
4866,4874,jpbustamantev,neconstruye, ignacioachurra no, ignacioachurra vago 
4866,45751,jpbustamantev,pedrobastidas, ignacioachurra no, ignacioachurra sdw
4866,45454,jpbustamantev,RMSilvaG, ignacioachurra no, ignacioachurra yuhhhuuuu
4866,4951,jpbustamantev,Oscar080111, ignacioachurra no, ignacioachurra rechazoporchile
4866,4882,jpbustamantev,Apruevonao, ignacioachurra no, ignacioachurra rechazo
4866,7637,jpbustamantev,Masrapidoysimp1, ignacioachurra no, ignacioachurra what 
4866,44087,jpbustamantev,Claudi0Mun0z, ignacioachurra no, ignacioachurra payaso
4866,14903,jpbustamantev,MonicaM41556417, ignacioachurra no, ignacioachurra vagoooooooo
4868,21121,UnChilenoX,Pipolongstocki1, renatogaring , renatogaring fueraaaaaaa 
4868,20627,UnChilenoX,RaulAra95590288, renatogaring , renatogaring imbecil
4868,20639,UnChilenoX,felpohueso, renatogaring , renatogaring figurn
4868,35621,UnChilenoX,JosAntonioComa2, renatogaring , renatogaring que se cuide
4868,35622,UnChilenoX,FitoArancibia, renatogaring , renatogaring touch 
4868,36261,UnChilenoX,evelininini, renatogaring , renatogaring que matonesco 
4868,20653,UnChilenoX,MarioMandiola1, renatogaring , renatogaring ya yyyyy 
4868,35634,UnChilenoX,Chopan_Chile, renatogaring , renatogaring aguanta garin
4868,35512,UnChilenoX,CogoteRico, renatogaring , renatogaring boi
4868,35513,UnChilenoX,rcabellomaffet, renatogaring , renatogaring ola
4868,28988,UnChilenoX,Nicolas52547894, renatogaring , renatogaring amn
4868,35521,UnChilenoX,SouthB56167172, renatogaring , renatogaring boric
4868,35522,UnChilenoX,Patopenaloza, renatogaring , renatogaring freak
4868,35524,UnChilenoX,PEWENCO, renatogaring , renatogaring ya y 
4868,20690,UnChilenoX,Vanvelsenchile, renatogaring , renatogaring me aburriste
4868,29013,UnChilenoX,1977Pamela, renatogaring , renatogaring sip
4868,35551,UnChilenoX,mrovirosa, renatogaring , renatogaring penoso 
4868,35698,UnChilenoX,vpquinones, renatogaring , renatogaring que mal 
4868,20606,UnChilenoX,dvs6989, renatogaring ,cc renatogaring
4868,10623,UnChilenoX,conceantonio, renatogaring , renatogaring
4869,14894,WEsteban4310,pedroicontreras, conihube rechazo, conihube rechazodesalida
4869,14870,WEsteban4310,jcampospaiva, conihube rechazo, conihube yo rechazo 
4870,27531,karinwinder,mireya_fierro, jaime_bassa mentira, ipoduje jaime_bassa mentira 
4870,10448,karinwinder,chinoani, jaime_bassa mentira, jaime_bassa mentiroso ql
4871,7912,ya__y_que,Master52131, marcosbarrazag 2022, marcosbarrazag jajajajajaj 
4871,14864,ya__y_que,Alejand41647081, marcosbarrazag 2022, marcosbarrazag aweonado
4874,45454,neconstruye,RMSilvaG, ignacioachurra vago , ignacioachurra yuhhhuuuu
4874,4951,neconstruye,Oscar080111, ignacioachurra vago , ignacioachurra rechazoporchile
4874,4882,neconstruye,Apruevonao, ignacioachurra vago , ignacioachurra rechazo
4874,7637,neconstruye,Masrapidoysimp1, ignacioachurra vago , ignacioachurra what 
4874,44087,neconstruye,Claudi0Mun0z, ignacioachurra vago , ignacioachurra payaso
4874,14903,neconstruye,MonicaM41556417, ignacioachurra vago , ignacioachurra vagoooooooo
4876,11393,PenaSyvia,Ubuntu_somos_, berfontaine bien pdg, berfontaine bien 
4876,38049,PenaSyvia,magaly93515879, berfontaine bien pdg, berfontaine nada claro 
4876,11401,PenaSyvia,Eduardo18735564, berfontaine bien pdg,bien berfontaine 
4876,42427,PenaSyvia,pschaulsohn, berfontaine bien pdg, berfontaine ya
4876,11389,PenaSyvia,jorge_daza1980, berfontaine bien pdg, berfontaine
4882,15141,Apruevonao,SoleRovira, ignacioachurra rechazo, ignacioachurra rechazo rechazodesalida
4882,45451,Apruevonao,JuanaVergaraMu1, ignacioachurra rechazo, ignacioachurra rechazooo
4882,45454,Apruevonao,RMSilvaG, ignacioachurra rechazo, ignacioachurra yuhhhuuuu
4882,4951,Apruevonao,Oscar080111, ignacioachurra rechazo, ignacioachurra rechazoporchile
4882,45457,Apruevonao,ccontre11766040, ignacioachurra rechazo, ignacioachurra rechazo 
4882,7637,Apruevonao,Masrapidoysimp1, ignacioachurra rechazo, ignacioachurra what 
4882,44087,Apruevonao,Claudi0Mun0z, ignacioachurra rechazo, ignacioachurra payaso
4882,14903,Apruevonao,MonicaM41556417, ignacioachurra rechazo, ignacioachurra vagoooooooo
4887,14848,rodrigoaav,marcelo_2703, ignacioachurra pajero , ignacioachurra pajero
4888,7650,CharlyWolf4,pazuag, jaime_bassa excelente , jaime_bassa excelente
4888,4936,CharlyWolf4,Maurojara78, jaime_bassa excelente , jaime_bassa excelente apruebo
4888,7776,CharlyWolf4,macfly12, jaime_bassa excelente , jaime_bassa excelente gracias
4889,10420,EdgarSepulveda4,allthuser, jaime_bassa lacra , jaime_bassa la rifa 
4890,6273,acharmev,Abnermulberry, jaime_bassa no gracias , jaime_bassa no gracias paso
4890,30888,acharmev,AbejitaMer, jaime_bassa no gracias , jaime_bassa gracias 
4890,29876,acharmev,BelMart29906102, jaime_bassa no gracias , jaime_bassa no gracias
4890,7866,acharmev,TnemosMinistras, jaime_bassa no gracias , jaime_bassa muchas gracias 
4892,45558,marioamelan,josedia80784039, robertoceledonf , robertoceledonf ok 
4897,13156,eljovenmanosde,Angelic50707701, mcubillossigall sip , mcubillossigall r t
4897,4966,eljovenmanosde,cristianvalpoo, mcubillossigall sip , mcubillossigall 
4897,14826,eljovenmanosde,Piumarta, mcubillossigall sip , mcubillossigall
4897,13199,eljovenmanosde,pcirarrazabal, mcubillossigall sip , mcubillossigall por fin 
4897,14936,eljovenmanosde,unkiltrohuacho, mcubillossigall sip , mcubillossigall momia culi
4897,13407,eljovenmanosde,JudithRuizRome1, mcubillossigall sip , nicovbravo mcubillossigall 
4899,30049,EsteOtro22,gusher06, hugo_gutierrez_ lacra ctm, hugo_gutierrez_ lacra zurdo 
4903,29931,msrflgl,ernestomorag, jaime_bassa parsito ctm, jaime_bassa vctimas ctm
4906,5048,fedevicuna,msobrevia, renatogaring bien renato , renatogaring ma caiste bien renato 
4906,35538,fedevicuna,kbzonbravo_alva, renatogaring bien renato , renatogaring bien 
4906,45884,fedevicuna,Dario_Pls, renatogaring bien renato , renatogaring bien garn
4907,6293,ciudad_karina,MiguelA14272294, tere_marinovic bien tere , tere_marinovic bien bien tere
4907,10910,ciudad_karina,marco_bertol, tere_marinovic bien tere , tere_marinovic bien 
4921,4967,alsummer1997,sergioalvarezb4, sebanawel elisaloncon , sebanawel elisaloncon rechazo 
4922,5057,violher2,PiolaBajoPerfi1, rechazoelmamarrachocomunista, jaime_bassa rechazoelmamarrachocomunista
4922,7810,violher2,bybleanstartup, rechazoelmamarrachocomunista, elisaloncon rechazoelmamarracho
4922,10467,violher2,soniadederecha, rechazoelmamarrachocomunista, jaime_bassa cnnchile rechazoelmamarrachocomunista
4922,6471,violher2,Gaviotaeverton, rechazoelmamarrachocomunista, rechazodesalida rechazoelmamarrachocomunista
4922,41738,violher2,MariaMiral12, rechazoelmamarrachocomunista, rechazoelmamarracho rechazoel4deseptiembre
